Date,Username,User tag,Content,Mentions,link
"2024-08-13,17:01:42",demon_slayer_tanjiro_kamado,#0,عندك الحق,,
"2024-08-13,17:01:47",yanabbbb,#0,<@1264558495034769438> متخافش قريب يرجعو ليكول تروح تسرق وحدة,demon_slayer_tanjiro_kamado#0,
"2024-08-13,17:01:52",kudaymejubi,#0,Bro is going to hell,yanabbbb#0,
"2024-08-13,17:01:55",kudaymejubi,#0,☠️,,
"2024-08-13,17:02:30",yanabbbb,#0,<:uncannycat:1152013915954352148>,kudaymejubi#0,
"2024-08-13,17:02:56",kudaymejubi,#0,Machi nta,,
"2024-08-13,17:02:58",kudaymejubi,#0,Hada,,
"2024-08-13,17:03:03",kudaymejubi,#0,",",demon_slayer_tanjiro_kamado#0,
"2024-08-13,17:03:17",yanabbbb,#0,عمبالي,kudaymejubi#0,
"2024-08-13,17:08:02",yanabbbb,#0,مساكن رقدو,,
"2024-08-13,17:17:14",x7hs,#0,<@1000413597945569411>,lucasuormahnocarchilos099#0,
"2024-08-13,17:17:20",x7hs,#0,هاذا مزال هنا,,
"2024-08-13,17:20:46",yanabbbb,#0,<@1264558495034769438> لقيت وش تحوس ولا مزال,demon_slayer_tanjiro_kamado#0,
"2024-08-13,17:28:40",0_gf,#0,عقاب الي يخالف القوانين,,https://cdn.discordapp.com/attachments/1227367017661595708/1272954990717308950/20240705_122319.png?ex=672e3c38&is=672ceab8&hm=472c84955567a0518bf79e548d280b5d6be3897356ecdc536ccce9f18522d8d7&
"2024-08-13,17:29:07",rayer43,#0,راني رجعت,,
"2024-08-13,17:33:15",jordyy.a3ttt,#0,,,
"2024-08-13,17:33:40",jordyy.a3ttt,#0,Asm3,0_gf#0,
"2024-08-13,17:33:46",0_gf,#0,وي,,
"2024-08-13,17:34:11",jordyy.a3ttt,#0,Hadi tjini ghir fl mc mar3ftch kifacj ndirha f téléphone,,
"2024-08-13,17:34:14",jordyy.a3ttt,#0,.,0_gf#0,
"2024-08-13,17:34:33",m3d.com,#0,Mkanch w9il kayna ghir fl pc brk,,
"2024-08-13,17:34:39",jordyy.a3ttt,#0,Aww,m3d.com#0,
"2024-08-13,17:34:39",0_gf,#0,مشكيتش تقدر فل تيليفون,jordyy.a3ttt#0,
"2024-08-13,17:34:47",0_gf,#0,بلاك مكش مفعل الستاتو,,
"2024-08-13,17:34:51",0_gf,#0,نتع سبوتيفاي,,
"2024-08-13,17:34:56",0_gf,#0,روح للاعدادات تلقاها,,
"2024-08-13,17:35:00",jordyy.a3ttt,#0,97ba,w.me#0,
"2024-08-13,17:35:05",0_gf,#0,نتع سبوتيفاي مشي الديسكورد,,
"2024-08-13,17:35:23",0_gf,#0,,,
"2024-08-13,17:35:29",m3d.com,#0,Yup psq asla discord bzf swal7 kayn fi pc w mkanch f tlphn,jordyy.a3ttt#0,
"2024-08-13,17:35:34",m3d.com,#0,7ogra<:Dead_inside:1150410964659863592>,,
"2024-08-13,17:35:57",jordyy.a3ttt,#0,Ro7 t3ti makima ch3rha 7mr ya lmongol,w.me#0,
"2024-08-13,17:36:28",0_gf,#0,مونغولي,w.me#0,
"2024-08-13,17:36:31",0_gf,#0,شعرها حمر ماكيما,,
"2024-08-13,17:36:51",0_gf,#0,ني عجزان يزح,,https://cdn.discordapp.com/attachments/1227367017661595708/1272957053249523783/image.png?ex=672e3e23&is=672ceca3&hm=be16d78cfc2b106f22e16e8f0487054e4b2efc1cf7f27a219bceb06452706e82&
"2024-08-13,17:36:56",0_gf,#0,باغي نتكسل,,
"2024-08-13,17:37:06",jordyy.a3ttt,#0,Ayah,0_gf#0,
"2024-08-13,17:37:10",2jz.o7,#0,Bl3a9l matjbdoch,jordyy.a3ttt#0,
"2024-08-13,17:37:12",jordyy.a3ttt,#0,Femboy,,
"2024-08-13,17:37:19",0_gf,#0,<:BH_shy:1152516942838640640>,jordyy.a3ttt#0,
"2024-08-13,17:37:22",jordyy.a3ttt,#0,7bibna femboy,0_gf#0,
"2024-08-13,17:37:47",0_gf,#0,rate my games,jordyy.a3ttt#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272957287044087828/image.png?ex=672e3e5b&is=672cecdb&hm=38ed0c4204cd389057f025f03bfdfd3506c9e81dd26ff9aab14fbe9a0d6186e6&
"2024-08-13,17:37:59",jordyy.a3ttt,#0,FEMBOY ULTRA,0_gf#0,
"2024-08-13,17:38:06",0_gf,#0,,jordyy.a3ttt#0,
"2024-08-13,17:38:17",jordyy.a3ttt,#0,Osu yzbi,,
"2024-08-13,17:38:20",jordyy.a3ttt,#0,Nktna,,
"2024-08-13,17:38:27",2jz.o7,#0,Nah ya zbi minecraft roblox free fire ya chkppp,0_gf#0,
"2024-08-13,17:38:28",jordyy.a3ttt,#0,Roblox,,
"2024-08-13,17:38:36",jordyy.a3ttt,#0,N3tiz,,
"2024-08-13,17:38:41",jordyy.a3ttt,#0,Nonono,w.me#0,
"2024-08-13,17:38:44",0_gf,#0,عندي ماب فيه سو_ة_,jordyy.a3ttt#0,
"2024-08-13,17:38:48",2jz.o7,#0,Nb3tok ttwerki b ban,w.me#0,
"2024-08-13,17:38:51",jordyy.a3ttt,#0,Nonono,0_gf#0,
"2024-08-13,17:38:56",0_gf,#0,rate,,https://cdn.discordapp.com/attachments/1227367017661595708/1272957577428336681/image.png?ex=672e3ea0&is=672ced20&hm=bcdb64dd38b10b0d9536f1cddd3005338223be06a582e24fdd95a7cda52b2500&
"2024-08-13,17:39:03",jordyy.a3ttt,#0,Yr7m 7chon* wchtdir b ea,0_gf#0,
"2024-08-13,17:39:10",0_gf,#0,i have roblox ass,jordyy.a3ttt#0,
"2024-08-13,17:39:23",jordyy.a3ttt,#0,Dok ndir invite ta3 Spotify tk7l,0_gf#0,
"2024-08-13,17:39:27",0_gf,#0,كي كنت بل بيسي نتع خالي كنت نلعب فيفا,jordyy.a3ttt#0,
"2024-08-13,17:39:31",0_gf,#0,بسك باطل فل غيم باس,,
"2024-08-13,17:39:33",0_gf,#0,24,,
"2024-08-13,17:39:33",2jz.o7,#0,Nmi ysm3 ghna ta3 reels,0_gf#0,
"2024-08-13,17:39:51",mk_diassss,#0,5/10,0_gf#0,
"2024-08-13,17:39:53",0_gf,#0,كحلوش نمي بلع,,
"2024-08-13,17:39:57",jordyy.a3ttt,#0,,,
"2024-08-13,17:40:03",jordyy.a3ttt,#0,<@1180425486720041032>,0_gf#0,
"2024-08-13,17:40:05",0_gf,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1272957865413312616/image.png?ex=672e3ee5&is=672ced65&hm=5d2257b5eb7f8972dafc422958ebf38262938aa04f095026ad1ad9a202046561&
"2024-08-13,17:40:13",0_gf,#0,تخليني نشري كونت دروك,,
"2024-08-13,17:40:18",jordyy.a3ttt,#0,haycha m3ndoch premium,0_gf#0,
"2024-08-13,17:40:18",2jz.o7,#0,Shut ur ass,0_gf#0,
"2024-08-13,17:40:32",0_gf,#0,بلع,,
"2024-08-13,17:40:34",mk_diassss,#0,مقطع,0_gf#0,
"2024-08-13,17:40:40",0_gf,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1272958009798037609/image.png?ex=672e3f07&is=672ced87&hm=fedede2d77b34a3e7523baba445451e944bac907d884359c572023ccbe410f3d&
"2024-08-13,17:40:44",jordyy.a3ttt,#0,https://tenor.com/view/love-you-i-love-you-so-much-gif-9738485642543617354,,
"2024-08-13,17:40:49",0_gf,#0,غنية نتع amv,,
"2024-08-13,17:40:51",jordyy.a3ttt,#0,ana w makima,,
"2024-08-13,17:41:04",redacity16_50706,#0,سلام خاوتي,,
"2024-08-13,17:41:12",jordyy.a3ttt,#0,nkmkmkmkmkmk,redacity16_50706#0,
"2024-08-13,17:41:20",redacity16_50706,#0,مابقاش و يولي سيت تاع x,jordyy.a3ttt#0,
"2024-08-13,17:41:30",jordyy.a3ttt,#0,antika,redacity16_50706#0,
"2024-08-13,17:41:35",jordyy.a3ttt,#0,1m credit ldkhla,,
"2024-08-13,17:41:35",0_gf,#0,,jordyy.a3ttt#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272958241260965918/speed-3.gif?ex=672e3f3f&is=672cedbf&hm=c7f7ca2e7361349d482cea1f261965eca815cefac52ac70a671a875cdcf0b7f0&
"2024-08-13,17:41:41",redacity16_50706,#0,وشبيك طيح,jordyy.a3ttt#0,
"2024-08-13,17:41:42",jordyy.a3ttt,#0,a777777777,0_gf#0,
"2024-08-13,17:41:43",jordyy.a3ttt,#0,tnnt,,
"2024-08-13,17:42:03",rayer43,#0,راني رجعت,,
"2024-08-13,17:42:05",0_gf,#0,,jordyy.a3ttt#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272958367412785192/image.png?ex=672e3f5d&is=672ceddd&hm=99c36da471dd6cd131409b8bcfdfff743311e598715a5b536281f8a01184182c&
"2024-08-13,17:42:08",2jz.o7,#0,Adrb tla 3la wtf2 f spotify,jordyy.a3ttt#0,
"2024-08-13,17:42:17",redacity16_50706,#0,We ليزوم,rayer43#0,
"2024-08-13,17:42:24",rayer43,#0,واش راك,redacity16_50706#0,
"2024-08-13,17:42:29",0_gf,#0,يزح شكون لي يسمع الفونك وهو ماهش يلعب,2jz.o7#0,
"2024-08-13,17:42:32",jordyy.a3ttt,#0,,,
"2024-08-13,17:42:34",redacity16_50706,#0,لاباس و انت,rayer43#0,
"2024-08-13,17:42:35",0_gf,#0,ويجي يهدر عليا,,
"2024-08-13,17:42:40",2jz.o7,#0,Machi phonk,0_gf#0,
"2024-08-13,17:42:42",rayer43,#0,الحمد لله بخير,redacity16_50706#0,
"2024-08-13,17:42:51",0_gf,#0,,2jz.o7#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272958560602427455/image.png?ex=672e3f8b&is=672cee0b&hm=1141b1e6bf15ed6163de3d95b9ff70959f1b3e1911d9fde2ab7b89cf002cfb7b&
"2024-08-13,17:42:53",redacity16_50706,#0,ربي يدومها,rayer43#0,
"2024-08-13,17:42:53",2jz.o7,#0,M5lta chwiya chwiya,,
"2024-08-13,17:42:59",jordyy.a3ttt,#0,3ndi hadi,0_gf#0,
"2024-08-13,17:43:04",2jz.o7,#0,Machi 100% phonk,0_gf#0,
"2024-08-13,17:43:10",jordyy.a3ttt,#0,asm3 fetch me their souls,0_gf#0,
"2024-08-13,17:43:10",0_gf,#0,يعتبر,,
"2024-08-13,17:43:17",0_gf,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1272958669792870433/image.png?ex=672e3fa5&is=672cee25&hm=624573b5d4e9074d4cfe5d97a3e0bad14d4e976029d4cad17d04b48ee5cae2e4&
"2024-08-13,17:43:17",jordyy.a3ttt,#0,arwa7 chill 1,0_gf#0,
"2024-08-13,17:43:28",0_gf,#0,اني تم,jordyy.a3ttt#0,
"2024-08-13,17:43:41",2jz.o7,#0,Tsm3 phonk ghir ki tl3b ya tbi,0_gf#0,
"2024-08-13,17:43:44",rayer43,#0,واش راكم,,
"2024-08-13,17:44:01",0_gf,#0,<:Moyai_Sus:1232558326680653844>  تحوسني نرقص عليها في لعراس ؟,2jz.o7#0,
"2024-08-13,17:44:04",2jz.o7,#0,Ya nmi had l3am kont jm3a wsbt 3la 8 nro7 7ta l bilcour wnik had lghna,,
"2024-08-13,17:44:12",gabrielkibou,#0,هههه,,
"2024-08-13,17:44:28",2jz.o7,#0,9otlk dirha f 3ars ?,0_gf#0,
"2024-08-13,17:44:37",rayer43,#0,واش راكم,,
"2024-08-13,17:44:54",0_gf,#0,نتا وش تحوسني ندري بيها مالا,2jz.o7#0,
"2024-08-13,17:44:58",0_gf,#0,الفونك طلع الادرينالين,,
"2024-08-13,17:45:02",0_gf,#0,غير مكاش,,
"2024-08-13,17:45:03",2jz.o7,#0,Twerki 3lihz,0_gf#0,
"2024-08-13,17:45:31",jordyy.a3ttt,#0,asm3333333333333333,,
"2024-08-13,17:45:35",jordyy.a3ttt,#0,<@1180425486720041032>,0_gf#0,
"2024-08-13,17:45:38",0_gf,#0,نتا كون جيت تحرك ترم_تك على كل دغة فل فونك,2jz.o7#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272959262234251317/speed-3.gif?ex=672e4032&is=672ceeb2&hm=7a9f6aadfe4de630115347a5de681c91f3eff0dcf130886ed3c2094484f400cb&
"2024-08-13,17:45:38",jordyy.a3ttt,#0,a77777777777777777777777,,
"2024-08-13,17:45:39",2jz.o7,#0,Ana ki nl3b 'dir phonk mnwlich nsm3 jeux ytglbli,,
"2024-08-13,17:45:40",rayer43,#0,يا جماعة راني نقلكم واش راكم وشبيكم تحقرو,,
"2024-08-13,17:45:43",mk_diassss,#0,<@1214967653370691624>  راك فستلي asmr,jordyy.a3ttt#0,
"2024-08-13,17:46:10",jordyy.a3ttt,#0,tnak,mk_diassss#0,
"2024-08-13,17:46:27",0_gf,#0,<:tadcarlfachero36:1152016084430487552>,,
"2024-08-13,17:46:32",2jz.o7,#0,Rana ki nmi,rayer43#0,
"2024-08-13,17:46:39",rayer43,#0,الحمد لله,2jz.o7#0,
"2024-08-13,17:47:10",gabrielkibou,#0,قوم قريش يا ربك 🤣🤣🤣,,
"2024-08-13,17:48:04",0_gf,#0,<@1214967653370691624> دير الغنبة لي يبغيها اللورد,jordyy.a3ttt#0,
"2024-08-13,17:48:07",rayer43,#0,كاينة,gabrielkibou#0,
"2024-08-13,17:48:21",jordyy.a3ttt,#0,k7l hadi,0_gf#0,
"2024-08-13,17:48:27",0_gf,#0,alr,,
"2024-08-13,17:48:31",0_gf,#0,<a:BH_dance:1129315066773262458>,,
"2024-08-13,17:48:32",jordyy.a3ttt,#0,<:ahegao:1150410734057033738>,,
"2024-08-13,17:48:38",jordyy.a3ttt,#0,femboy,0_gf#0,
"2024-08-13,17:48:44",mk_diassss,#0,توحويح و لغنا,jordyy.a3ttt#0,
"2024-08-13,17:48:44",0_gf,#0,<a:Triangle:1150410587692601405>,,
"2024-08-13,17:48:55",jordyy.a3ttt,#0,shemale,0_gf#0,
"2024-08-13,17:49:02",jordyy.a3ttt,#0,https://tenor.com/view/vegeta-niggler-gif-16125175346136483358,,
"2024-08-13,17:49:13",0_gf,#0,<a:dance:1268248990890201191>,jordyy.a3ttt#0,
"2024-08-13,17:49:23",jordyy.a3ttt,#0,asm3333333,,
"2024-08-13,17:49:29",0_gf,#0,ني نسمع,,
"2024-08-13,17:49:32",jordyy.a3ttt,#0,a7777777777777,,
"2024-08-13,17:49:40",jordyy.a3ttt,#0,a7777777777777777777,,
"2024-08-13,17:49:40",0_gf,#0,craaazy,,
"2024-08-13,17:49:53",jordyy.a3ttt,#0,a7777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777,,
"2024-08-13,17:49:54",0_gf,#0,nta ya nami tnnt 3la rl gonya,,
"2024-08-13,17:50:05",jordyy.a3ttt,#0,yes,0_gf#0,
"2024-08-13,17:50:08",0_gf,#0,,,
"2024-08-13,17:50:09",jordyy.a3ttt,#0,asm33333333333333333,,
"2024-08-13,17:50:21",jordyy.a3ttt,#0,winrah dante,0_gf#0,
"2024-08-13,17:50:23",rayer43,#0,يودي وش كاين,,
"2024-08-13,17:50:24",abdulrazzaq0639,#0,سلام,,
"2024-08-13,17:50:30",0_gf,#0,يرضع,jordyy.a3ttt#0,
"2024-08-13,17:50:31",rayer43,#0,و عليكم السلام,abdulrazzaq0639#0,
"2024-08-13,17:50:38",0_gf,#0,<:tadcarlfachero36:1152016084430487552>,ak_miro#0,
"2024-08-13,17:50:42",abdulrazzaq0639,#0,انا تاني يدك فيه,ak_miro#0,
"2024-08-13,17:50:45",mk_diassss,#0,ادخل تسمع غنى,ak_miro#0,
"2024-08-13,17:51:20",abdulrazzaq0639,#0,رحت نتا,rayer43#0,
"2024-08-13,17:51:21",kudaymejubi,#0,B3th nude,jordyy.a3ttt#0,
"2024-08-13,17:51:35",abdulrazzaq0639,#0,باتمان,kudaymejubi#0,
"2024-08-13,17:51:50",kudaymejubi,#0,Had l serv wella multi verse,,
"2024-08-13,17:52:20",kudaymejubi,#0,Kayen bob batman hitler  we ghetto tanjiro,,
"2024-08-13,17:52:27",abdulrazzaq0639,#0,kudaymejubi عله اسمك مبدل,,
"2024-08-13,17:52:58",kudaymejubi,#0,Dart had l ism ki kont 3endy 11 sna douka bghit n bedlou,,
"2024-08-13,17:53:07",abdulrazzaq0639,#0,غيتو متلاقيتاهاش,kudaymejubi#0,
"2024-08-13,17:53:25",abdulrazzaq0639,#0,ملبح شعال عندك,kudaymejubi#0,
"2024-08-13,17:53:28",abdulrazzaq0639,#0,عام,,
"2024-08-13,17:53:37",jordyy.a3ttt,#0,https://tenor.com/view/but-i%E2%80%99m-not-original-gif-4077672862622552877,,
"2024-08-13,17:53:38",kudaymejubi,#0,15,abdulrazzaq0639#0,
"2024-08-13,17:53:39",0_gf,#0,freajy,,
"2024-08-13,17:53:42",0_gf,#0,ky,,
"2024-08-13,17:53:48",abdulrazzaq0639,#0,14,kudaymejubi#0,
"2024-08-13,17:53:54",kudaymejubi,#0,Nta,abdulrazzaq0639#0,
"2024-08-13,17:53:59",abdulrazzaq0639,#0,واه,kudaymejubi#0,
"2024-08-13,17:54:06",kudaymejubi,#0,Ellah yibarek,,
"2024-08-13,17:54:21",abdulrazzaq0639,#0,يبارك فيك,kudaymejubi#0,
"2024-08-13,17:54:21",rayer43,#0,هاني هنا,abdulrazzaq0639#0,
"2024-08-13,17:54:35",abdulrazzaq0639,#0,🫡,rayer43#0,
"2024-08-13,17:56:31",abdulrazzaq0639,#0,غنية تاع اي,,
"2024-08-13,17:56:35",abdulrazzaq0639,#0,😂,,
"2024-08-13,17:56:46",abdulrazzaq0639,#0,ارواح,rayer43#0,
"2024-08-13,17:56:53",rayer43,#0,وين,abdulrazzaq0639#0,
"2024-08-13,17:56:59",abdulrazzaq0639,#0,روح,,
"2024-08-13,17:57:01",0_gf,#0,فوق نمي,,
"2024-08-13,17:57:06",abdulrazzaq0639,#0,روح,0_gf#0,
"2024-08-13,17:58:23",0_gf,#0,اغنية من 2013,,
"2024-08-13,17:58:42",abdulrazzaq0639,#0,حمر,ak_miro#0,
"2024-08-13,17:58:57",abdulrazzaq0639,#0,<:emoji_92:1188672114484580362>,,
"2024-08-13,17:59:01",mk_diassss,#0,هههه,,
"2024-08-13,17:59:08",abdulrazzaq0639,#0,😂,ak_miro#0,
"2024-08-13,17:59:18",abdulrazzaq0639,#0,تناكت ياخو,,
"2024-08-13,17:59:27",rayer43,#0,<:juan:1150418197581922344>,ak_miro#0,
"2024-08-13,17:59:40",abdulrazzaq0639,#0,غنية تاع اي,ak_miro#0,
"2024-08-13,17:59:57",abdulrazzaq0639,#0,واه قاع جبدوه كي ماكنتش هنا,ak_miro#0,
"2024-08-13,18:00:12",abdulrazzaq0639,#0,مليح ياه,ak_miro#0,
"2024-08-13,18:00:19",abdulrazzaq0639,#0,واه قاع,ak_miro#0,
"2024-08-13,18:00:31",abdulrazzaq0639,#0,نقول بالي درت عليك,ak_miro#0,
"2024-08-13,18:00:34",0_gf,#0,اسمع,ak_miro#0,
"2024-08-13,18:00:40",0_gf,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1272963046364418119/image.png?ex=672e43b8&is=672cf238&hm=60f611b4504ac246b089fd361240f96913356c74a21052b93be445ba5c8f7d9b&
"2024-08-13,18:00:41",0_gf,#0,ادرك هنا,,
"2024-08-13,18:01:00",abdulrazzaq0639,#0,وت,,
"2024-08-13,18:01:03",mk_diassss,#0,<:juan:1150418197581922344>,0_gf#0,
"2024-08-13,18:01:12",0_gf,#0,,ak_miro#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272963180473221200/image.png?ex=672e43d8&is=672cf258&hm=a02b9803af73c89533dc1e46e840b5b0a19bd7163c8d429762e0ffd5fe4207ed&
"2024-08-13,18:01:28",abdulrazzaq0639,#0,وتحطه فوق نار,0_gf#0,
"2024-08-13,18:01:31",m7_.n8,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1272963260932427777/IMG_20240309_145304_357.jpg?ex=672e43eb&is=672cf26b&hm=7d0e46016bd4225fa84092709633e045bcfa25e1888f6c48a1efc55873a7c791&
"2024-08-13,18:01:36",abdulrazzaq0639,#0,وتخليه يدور,,
"2024-08-13,18:01:47",abdulrazzaq0639,#0,رجع جوردن,m7_.n8#0,
"2024-08-13,18:01:51",0_gf,#0,وحد السيد فل 10 من سبتمبر 2001,m7_.n8#0,
"2024-08-13,18:02:05",m7_.n8,#0,,abdulrazzaq0639#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272963401324302489/image0.gif?ex=672e440d&is=672cf28d&hm=7271db894035352561963eb10cc9cb2169022e22eff39e0f17b7d31a18983f1e&
"2024-08-13,18:02:19",abdulrazzaq0639,#0,راك تسمع غنية تاع اي ياي ياي,m7_.n8#0,
"2024-08-13,18:02:21",m7_.n8,#0,11سبتمبر,0_gf#0,
"2024-08-13,18:02:39",abdulrazzaq0639,#0,19 اوت بعيد انا,m7_.n8#0,
"2024-08-13,18:02:43",0_gf,#0,11 كان فل طيارة,m7_.n8#0,
"2024-08-13,18:02:51",0_gf,#0,10 كان يشوف فل برج,,
"2024-08-13,18:02:56",0_gf,#0,بل قود,abdulrazzaq0639#0,
"2024-08-13,18:02:57",m7_.n8,#0,🗿,abdulrazzaq0639#0,
"2024-08-13,18:03:10",m7_.n8,#0,اسامة مكانش فالطيارة,0_gf#0,
"2024-08-13,18:03:10",abdulrazzaq0639,#0,برج تاع ختك,0_gf#0,
"2024-08-13,18:03:23",m7_.n8,#0,اسامة مات ف2011,,
"2024-08-13,18:03:28",m7_.n8,#0,فباكستان,,
"2024-08-13,18:03:28",rayer43,#0,مكانش كاش موضوع زين,,
"2024-08-13,18:03:29",abdulrazzaq0639,#0,😂,m7_.n8#0,
"2024-08-13,18:03:34",abdulrazzaq0639,#0,لا,rayer43#0,
"2024-08-13,18:03:40",0_gf,#0,,abdulrazzaq0639#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272963800299208796/Snapinsta.app_video_B640AF09E629E4C9B8DE07A8F179F3A7_video_dashinit.mp4?ex=672e446c&is=672cf2ec&hm=36e21b215e22fba411a7f7bf28beed88717c10021d09916c7c6757902f6e1405&
"2024-08-13,18:03:40",rayer43,#0,واو,abdulrazzaq0639#0,
"2024-08-13,18:03:46",abdulrazzaq0639,#0,جوردن جبد موضوع سري,,
"2024-08-13,18:03:54",m7_.n8,#0,وش رايك فالاشاعرة؟,rayer43#0,
"2024-08-13,18:04:21",m7_.n8,#0,,0_gf#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272963970470248539/image0.gif?ex=672e4495&is=672cf315&hm=e43c162013743e9aff16b349e70b48407028cb89599af7f57b03509eb3b4f75c&
"2024-08-13,18:04:33",abdulrazzaq0639,#0,موضوع سري ماشي هاذا<:uncannycat:1152013915954352148>,m7_.n8#0,
"2024-08-13,18:04:43",hexy_yt,#0,.,,
"2024-08-13,18:04:44",abdulrazzaq0639,#0,تع لبارح ياخو,,
"2024-08-13,18:04:54",0_gf,#0,,m7_.n8#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272964112116092978/speed-3.gif?ex=672e44b6&is=672cf336&hm=b7b436e953bb82f9efbb6668507d61026044ffffde8bef428219f19dc93a0870&
"2024-08-13,18:05:04",abdulrazzaq0639,#0,تلاقيتلق المحجبة تاعك,,
"2024-08-13,18:05:05",m7_.n8,#0,على النسا والزواج؟,abdulrazzaq0639#0,
"2024-08-13,18:05:09",rayer43,#0,يبان شيكولا,0_gf#0,
"2024-08-13,18:05:20",abdulrazzaq0639,#0,ريكاردو<:uncannycat:1152013915954352148>,m7_.n8#0,
"2024-08-13,18:05:25",hexy_yt,#0,لالا اجبدو لمرتك المستقبلية,ak_miro#0,
"2024-08-13,18:05:30",rayer43,#0,وي,abdulrazzaq0639#0,
"2024-08-13,18:05:32",hexy_yt,#0,ان شاء الله تتزوج,,
"2024-08-13,18:05:38",abdulrazzaq0639,#0,امين,hexy_yt#0,
"2024-08-13,18:05:43",abdulrazzaq0639,#0,امين,rayer43#0,
"2024-08-13,18:05:51",abdulrazzaq0639,#0,روح للخاص,ak_miro#0,
"2024-08-13,18:05:55",hexy_yt,#0,لا لا لا اضن الا اذا تحب قطوطا,ak_miro#0,
"2024-08-13,18:05:56",rayer43,#0,وشنهي,abdulrazzaq0639#0,
"2024-08-13,18:06:04",m7_.n8,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1272964404471795844/FB_IMG_17196480751021262.jpg?ex=672e44fc&is=672cf37c&hm=f1485c8d876c13695aa08b6a4455744222256d51cbdfddcc799dc1eaae257510&
"2024-08-13,18:06:11",abdulrazzaq0639,#0,علاه نورنال تولي تفرعها 25ساعة,ak_miro#0,
"2024-08-13,18:06:25",mk_diassss,#0,<:Yes_Honey:1150411382869729290> انا نقعد مع يدي,ak_miro#0,
"2024-08-13,18:06:38",abdulrazzaq0639,#0,في توالات <:Dead_inside:1150410964659863592>,mk_diassss#0,
"2024-08-13,18:06:46",abdulrazzaq0639,#0,ولا دوش,mk_diassss#0,
"2024-08-13,18:07:07",abdulrazzaq0639,#0,برو قلت منتزوش شادير بالكاسك,ak_miro#0,
"2024-08-13,18:07:19",rayer43,#0,نتا تبنيط في الجيم واقيلا؟,ak_miro#0,
"2024-08-13,18:07:21",abdulrazzaq0639,#0,بغل دري متعرفش تكاسكي,ak_miro#0,
"2024-08-13,18:07:42",abdulrazzaq0639,#0,كاين تبنيط وكايت كاسك,,
"2024-08-13,18:07:44",m7_.n8,#0,كنت نبنيط بصابون طرف <:emoji_47:1151909990727163954>,ak_miro#0,
"2024-08-13,18:08:06",abdulrazzaq0639,#0,تعرفوا غي تبنيط,m7_.n8#0,
"2024-08-13,18:08:08",mk_diassss,#0,انا بسيراج,m7_.n8#0,
"2024-08-13,18:08:15",rayer43,#0,بشحال,ak_miro#0,
"2024-08-13,18:08:17",abdulrazzaq0639,#0,اه,ak_miro#0,
"2024-08-13,18:08:23",m7_.n8,#0,حبست,abdulrazzaq0639#0,
"2024-08-13,18:08:23",abdulrazzaq0639,#0,دير بزاوجة,,
"2024-08-13,18:08:36",abdulrazzaq0639,#0,لا قصدي كان وخدوخر,m7_.n8#0,
"2024-08-13,18:08:38",m7_.n8,#0,كنت نبنيط بروح الملح,mk_diassss#0,
"2024-08-13,18:08:42",abdulrazzaq0639,#0,<:Dead_inside:1150410964659863592>,,
"2024-08-13,18:08:49",mk_diassss,#0,<:Yes_Honey:1150411382869729290>,m7_.n8#0,
"2024-08-13,18:09:04",m7_.n8,#0,ز بي ذاب<:picardiacrying2:1152016067649081394>,,
"2024-08-13,18:09:07",abdulrazzaq0639,#0,انا نبنيط ونكاسكي بنفس وقت,,
"2024-08-13,18:09:16",abdulrazzaq0639,#0,تاعي نقرض,m7_.n8#0,
"2024-08-13,18:09:20",mk_diassss,#0,<:Yes_Honey:1150411382869729290>,m7_.n8#0,
"2024-08-13,18:09:39",abdulrazzaq0639,#0,ديتها لسبيطار جابولي جوني يسقملي ز ب ي,,
"2024-08-13,18:10:03",hexy_yt,#0,جهازي كرش من وش راه شاف منكم<:Dead_inside:1150410964659863592>,,
